Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,discharge_rate,discharge_ratio
15.97,10.62,0.2661666666666666,57.813500000000005,169.60139999999998,9.186499999999995,2070.8453350031295,b5,85.0,67.0,1.5037663367451664,0.003972636756627311
15.97,10.62,0.2661666666666666,58.07966666666667,169.60139999999998,8.920333333333332,2010.8453350031305,b5,85.0,67.0,1.5037663367451664,0.003972636756627311
15.93,10.58,0.2655,58.34516666666667,168.5394,8.654833333333329,1955.894538606402,b5,85.0,67.0,1.5056709351917832,0.003962686508019605
14.36,10.61,0.2393333333333333,58.584500000000006,152.35959999999997,8.415499999999994,2109.735376044567,b5,85.0,67.0,1.3534400232384522,0.003572139250167075
19.69,10.28,0.3281666666666666,58.912666666666674,202.4132,8.087333333333326,1478.6389029964437,b5,85.0,67.0,1.9153694634854612,0.004898009877144131
16.36,10.35,0.2726666666666666,59.18533333333334,169.326,7.81466666666666,1719.6088019559888,b5,85.0,67.0,1.5806761757800798,0.004069651680552462
16.3,10.27,0.2716666666666666,59.45700000000001,167.401,7.542999999999992,1665.9386503067465,b5,85.0,67.0,1.587146875642953,0.0040547263076409
18.2,10.03,0.3033333333333333,59.76033333333334,182.546,7.239666666666658,1432.0219780219763,b5,85.0,67.0,1.8145561500941028,0.004527363116507018
17.96,9.78,0.2993333333333333,60.05966666666668,175.6488,6.940333333333321,1391.158129175944,b5,85.0,67.0,1.8364006302248848,0.004467661624860771
17.68,9.49,0.2946666666666667,60.354333333333344,167.7832,6.645666666666656,1353.190045248867,b5,85.0,67.0,1.863013502316807,0.004398009884606818
17.38,9.19,0.2896666666666666,60.64400000000001,159.7222,6.355999999999987,1316.5477560414245,b5,85.0,67.0,1.8911858660298297,0.0043233830200490085
15.0,9.74,0.25,60.89400000000001,146.1,6.105999999999987,1465.439999999997,b5,85.0,67.0,1.540040909646724,0.0037313432278904
14.68,9.35,0.2446666666666666,61.13866666666668,137.25799999999998,5.86133333333332,1437.384196185283,b5,85.0,67.0,1.570053308015689,0.0036517412390287365
14.49,9.12,0.2415,61.38016666666668,132.1488,5.619833333333318,1396.2318840579674,b5,85.0,67.0,1.5888156152614459,0.003604477558142126
6.42,10.35,0.107,61.48716666666668,66.447,5.512833333333319,3091.308411214945,b5,85.0,67.0,0.6202897951410826,0.001597014901537091
6.46,10.49,0.1076666666666666,61.59483333333335,67.7654,5.405166666666652,3012.16718266253,b5,85.0,67.0,0.6158245361463741,0.001606965150144798
8.09,10.39,0.1348333333333333,61.72966666666668,84.05510000000001,5.270333333333319,2345.265760197769,b5,85.0,67.0,0.7786332263105653,0.0020124377809088885
8.09,10.37,0.1348333333333333,61.864500000000014,83.8933,5.135499999999986,2285.265760197769,b5,85.0,67.0,0.7801349295916173,0.0020124377809088885
8.08,10.35,0.1346666666666666,61.99916666666668,83.628,5.000833333333318,2228.094059405934,b5,85.0,67.0,0.7806762530747583,0.002009950218756961
8.08,10.33,0.1346666666666666,62.13383333333335,83.46640000000001,4.8661666666666505,2168.0940594059334,b5,85.0,67.0,0.7821877267969287,0.002009950218756961
4.8,10.41,0.08,62.21383333333335,49.968,4.786166666666652,3589.6249999999895,b5,85.0,67.0,0.4610950565710801,0.001194029832924928
4.48,10.76,0.0746666666666666,62.28850000000001,48.204800000000006,4.711499999999987,3786.0267857142744,b5,85.0,67.0,0.41635683862854667,0.0011144278440632651
12.98,9.49,0.2163333333333333,62.504833333333345,123.1802,4.495166666666655,1246.7334360554669,b5,85.0,67.0,1.367755388013131,0.0032288556732011585
4.41,10.24,0.0735,62.57833333333335,45.1584,4.421666666666653,3609.523809523798,b5,85.0,67.0,0.4306640204429668,0.0010970149089997775
4.46,10.57,0.0743333333333333,62.65266666666668,47.1422,4.347333333333317,3509.0582959641124,b5,85.0,67.0,0.4219488720956602,0.0011094527197594117
6.7,10.29,0.1116666666666666,62.76433333333335,68.943,4.235666666666653,2275.880597014918,b5,85.0,67.0,0.6511175266163727,0.0016666666417910442
6.69,10.27,0.1115,62.87583333333335,68.7063,4.124166666666653,2219.282511210755,b5,85.0,67.0,0.6514118158313715,0.0016641790796391182
6.68,10.23,0.1113333333333333,62.98716666666668,68.3364,4.012833333333319,2162.604790419154,b5,85.0,67.0,0.6529813633449303,0.0016616915174871908
6.67,10.19,0.1111666666666666,63.09833333333335,67.9673,3.9016666666666495,2105.84707646176,b5,85.0,67.0,0.6545632331145013,0.0016592039553352633
6.66,10.15,0.111,63.20933333333335,67.599,3.790666666666653,2049.009009009001,b5,85.0,67.0,0.6561575708219143,0.0016567163931833376
11.82,9.64,0.197,63.40633333333335,113.9448,3.5936666666666497,1094.5177664974567,b5,85.0,67.0,1.2261409516451296,0.002940298463577635
8.73,9.64,0.1455,63.55183333333335,84.1572,3.4481666666666513,1421.9243986254232,b5,85.0,67.0,0.9056015658089662,0.0021716417586322124
8.02,9.63,0.1336666666666666,63.68550000000002,77.2326,3.314499999999981,1487.8054862842807,b5,85.0,67.0,0.8328140360525403,0.0019950248458453996
5.93,9.84,0.0988333333333333,63.78433333333335,58.3512,3.2156666666666496,1952.1753794266335,b5,85.0,67.0,0.6026422151786367,0.001475124356092671
5.91,9.84,0.0985,63.88283333333335,58.1544,3.117166666666648,1898.7817258883135,b5,85.0,67.0,0.6006096950599904,0.0014701492317888175
7.94,9.47,0.1323333333333333,64.01516666666669,75.19180000000001,2.984833333333313,1353.3249370276983,b5,85.0,67.0,0.8384370814744371,0.0019751243486299847
7.9,9.39,0.1316666666666666,64.14683333333335,74.18100000000001,2.8531666666666524,1300.177215189867,b5,85.0,67.0,0.8413204641831242,0.001965174100022276
5.84,9.67,0.0973333333333333,64.24416666666669,56.4728,2.755833333333314,1698.8013698630016,b5,85.0,67.0,0.6039296169669476,0.0014527362967253284
5.84,9.67,0.0973333333333333,64.34150000000002,56.4728,2.658499999999975,1638.8013698629986,b5,85.0,67.0,0.6039296169669476,0.0014527362967253284
5.84,9.66,0.0973333333333333,64.43883333333336,56.4144,2.5611666666666366,1578.8013698629952,b5,85.0,67.0,0.6045548028411177,0.0014527362967253284
5.84,9.65,0.0973333333333333,64.5361666666667,56.356,2.463833333333298,1518.8013698629918,b5,85.0,67.0,0.6051812844371726,0.0014527362967253284
6.51,9.52,0.1085,64.64466666666671,61.975199999999994,2.3553333333332915,1302.4884792626497,b5,85.0,67.0,0.6838234575815696,0.0016194029609044335
6.4,9.51,0.1066666666666666,64.75133333333338,60.864,2.2486666666666224,1264.874999999975,b5,85.0,67.0,0.6729757441665886,0.0015920397772332363
8.8,12.47,0.1466666666666666,0.1466666666666666,109.73600000000002,84.85333333333334,34712.72727272727,b2,85.0,85.0,0.7056936082042015,0.0017254901757785463
8.8,12.48,0.1466666666666666,0.2933333333333333,109.824,84.70666666666666,34652.72727272727,b2,85.0,85.0,0.7051281486275522,0.0017254901757785463
8.8,12.38,0.1466666666666666,0.44,108.94400000000002,84.56,34592.72727272727,b2,85.0,85.0,0.71082385211439,0.0017254901757785463
8.8,12.4,0.1466666666666666,0.5866666666666667,109.12000000000002,84.41333333333333,34532.72727272727,b2,85.0,85.0,0.7096773621227934,0.0017254901757785463
8.8,12.42,0.1466666666666666,0.7333333333333334,109.296,84.26666666666667,34472.72727272727,b2,85.0,85.0,0.7085345645302285,0.0017254901757785463
16.7,12.24,0.2783333333333333,1.0116666666666667,204.408,83.98833333333333,18105.269461077845,b2,85.0,85.0,1.36437897349845,0.0032745097653979244
16.7,12.24,0.2783333333333333,1.29,204.408,83.71,18045.269461077845,b2,85.0,85.0,1.36437897349845,0.0032745097653979244
16.7,12.26,0.2783333333333333,1.5683333333333334,204.742,83.43166666666667,17985.269461077845,b2,85.0,85.0,1.3621532331033253,0.0032745097653979244
16.7,12.27,0.2783333333333333,1.846666666666667,204.909,83.15333333333334,17925.269461077845,b2,85.0,85.0,1.3610430838595695,0.0032745097653979244
16.7,12.28,0.2783333333333333,2.125,205.076,82.875,17865.269461077845,b2,85.0,85.0,1.359934742676324,0.0032745097653979244
16.7,12.29,0.2783333333333333,2.4033333333333333,205.24299999999997,82.59666666666666,17805.269461077845,b2,85.0,85.0,1.3588282051400973,0.0032745097653979244
23.4,12.18,0.3899999999999999,2.7933333333333334,285.012,82.20666666666666,12647.179487179488,b2,85.0,85.0,1.921182108277331,0.004588235240138408
23.4,12.2,0.3899999999999999,3.1833333333333336,285.47999999999996,81.81666666666666,12587.179487179488,b2,85.0,85.0,1.9180326296694568,0.004588235240138408
23.4,12.21,0.3899999999999999,3.5733333333333337,285.714,81.42666666666666,12527.179487179488,b2,85.0,85.0,1.9164617595035414,0.004588235240138408
23.4,12.21,0.3899999999999999,3.963333333333334,285.714,81.03666666666666,12467.179487179488,b2,85.0,85.0,1.9164617595035414,0.004588235240138408
18.1,12.3,0.3016666666666667,4.265000000000001,222.63,80.735,16057.790055248615,b2,85.0,85.0,1.4715445958093827,0.003549019566089966
18.1,12.28,0.3016666666666667,4.566666666666667,222.268,80.43333333333334,15997.790055248615,b2,85.0,85.0,1.4739412480503873,0.003549019566089966
18.1,12.29,0.3016666666666667,4.868333333333334,222.449,80.13166666666666,15937.790055248615,b2,85.0,85.0,1.4727419468883691,0.003549019566089966
18.1,12.29,0.3016666666666667,5.170000000000001,222.449,79.83,15877.790055248615,b2,85.0,85.0,1.4727419468883691,0.003549019566089966
18.1,12.3,0.3016666666666667,5.471666666666668,222.63,79.52833333333334,15817.790055248615,b2,85.0,85.0,1.4715445958093827,0.003549019566089966
15.9,12.31,0.265,5.736666666666667,195.729,79.26333333333334,17946.415094339623,b2,85.0,85.0,1.2916327139209818,0.0031176470221453293
15.9,12.35,0.265,6.001666666666667,196.365,78.99833333333333,17886.415094339623,b2,85.0,85.0,1.2874492884656448,0.0031176470221453293
15.9,12.5,0.265,6.266666666666667,198.75,78.73333333333333,17826.415094339623,b2,85.0,85.0,1.2719998982400083,0.0031176470221453293
9.0,12.46,0.15,6.416666666666667,112.14,78.58333333333333,31433.333333333332,b2,85.0,85.0,0.7223113384982874,0.0017647058615916957
9.0,12.48,0.15,6.566666666666667,112.32,78.43333333333334,31373.333333333332,b2,85.0,85.0,0.7211537883690875,0.0017647058615916957
9.0,12.49,0.15,6.716666666666668,112.41,78.28333333333333,31313.333333333332,b2,85.0,85.0,0.7205764034766691,0.0017647058615916957
9.0,12.48,0.15,6.866666666666668,112.32,78.13333333333333,31253.333333333332,b2,85.0,85.0,0.7211537883690875,0.0017647058615916957
9.0,12.48,0.15,7.016666666666668,112.32,77.98333333333333,31193.333333333332,b2,85.0,85.0,0.7211537883690875,0.0017647058615916957
9.0,12.48,0.15,7.166666666666669,112.32,77.83333333333333,31133.333333333332,b2,85.0,85.0,0.7211537883690875,0.0017647058615916957
4.7,12.6,0.0783333333333333,7.245000000000002,59.22,77.755,59557.02127659574,b2,85.0,85.0,0.37301584341144106,0.0009215686166089963
4.7,12.62,0.0783333333333333,7.323333333333335,59.314,77.67666666666666,59497.02127659574,b2,85.0,85.0,0.3724246931517676,0.0009215686166089963
4.7,12.62,0.0783333333333333,7.401666666666668,59.314,77.59833333333333,59437.02127659574,b2,85.0,85.0,0.3724246931517676,0.0009215686166089963
4.7,12.62,0.0783333333333333,7.480000000000001,59.314,77.52,59377.02127659574,b2,85.0,85.0,0.3724246931517676,0.0009215686166089963
4.7,12.62,0.0783333333333333,7.5583333333333345,59.314,77.44166666666666,59317.02127659574,b2,85.0,85.0,0.3724246931517676,0.0009215686166089963
24.5,12.17,0.4083333333333333,7.966666666666668,298.165,77.03333333333333,11319.183673469388,b2,85.0,85.0,2.0131469175721515,0.004803921512110727
24.5,12.15,0.4083333333333333,8.375000000000002,297.675,76.625,11259.183673469388,b2,85.0,85.0,2.0164607393859475,0.004803921512110727
24.5,12.16,0.4083333333333333,8.783333333333335,297.92,76.21666666666667,11199.183673469388,b2,85.0,85.0,2.0148024658879553,0.004803921512110727
24.5,12.15,0.4083333333333333,9.191666666666668,297.675,75.80833333333334,11139.183673469388,b2,85.0,85.0,2.0164607393859475,0.004803921512110727
24.5,12.14,0.4083333333333333,9.6,297.43,75.4,11079.183673469388,b2,85.0,85.0,2.0181217448005153,0.004803921512110727
24.5,12.14,0.4083333333333333,10.008333333333336,297.43,74.99166666666666,11019.183673469388,b2,85.0,85.0,2.0181217448005153,0.004803921512110727
11.1,12.4,0.185,10.193333333333335,137.64,74.80666666666667,24261.621621621623,b2,85.0,85.0,0.8951612181321599,0.002176470562629758
11.1,12.4,0.185,10.378333333333336,137.64,74.62166666666667,24201.621621621623,b2,85.0,85.0,0.8951612181321599,0.002176470562629758
11.1,12.4,0.185,10.563333333333336,137.64,74.43666666666667,24141.621621621623,b2,85.0,85.0,0.8951612181321599,0.002176470562629758
11.1,12.4,0.185,10.748333333333337,137.64,74.25166666666667,24081.621621621623,b2,85.0,85.0,0.8951612181321599,0.002176470562629758
7.9,12.47,0.1316666666666666,10.880000000000004,98.513,74.12,33776.20253164557,b2,85.0,85.0,0.6335203982742263,0.0015490195896193765
7.9,12.48,0.1316666666666666,11.011666666666668,98.592,73.98833333333333,33716.20253164557,b2,85.0,85.0,0.6330127697906435,0.0015490195896193765
7.9,12.48,0.1316666666666666,11.143333333333334,98.592,73.85666666666667,33656.20253164557,b2,85.0,85.0,0.6330127697906435,0.0015490195896193765
7.9,12.48,0.1316666666666666,11.275,98.592,73.725,33596.20253164557,b2,85.0,85.0,0.6330127697906435,0.0015490195896193765
7.9,12.49,0.1316666666666666,11.406666666666666,98.671,73.59333333333333,33536.20253164557,b2,85.0,85.0,0.632505954162854,0.0015490195896193765
15.4,12.32,0.2566666666666666,11.663333333333332,189.728,73.33666666666667,17143.636363636364,b2,85.0,85.0,1.2499998985389693,0.0030196078076124566
15.4,12.32,0.2566666666666666,11.919999999999998,189.728,73.08,17083.636363636364,b2,85.0,85.0,1.2499998985389693,0.0030196078076124566
15.4,12.3,0.2566666666666666,12.176666666666664,189.42,72.82333333333334,17023.636363636364,b2,85.0,85.0,1.2520324185339498,0.0030196078076124566
10.3,12.42,0.1716666666666667,12.348333333333333,127.926,72.65166666666667,25392.815533980585,b2,85.0,85.0,0.8293075016660628,0.0020196078193771634
10.3,12.42,0.1716666666666667,12.519999999999998,127.926,72.48,25332.81553398058,b2,85.0,85.0,0.8293075016660628,0.0020196078193771634
10.3,12.42,0.1716666666666667,12.691666666666665,127.926,72.30833333333334,25272.81553398058,b2,85.0,85.0,0.8293075016660628,0.0020196078193771634
10.3,12.42,0.1716666666666667,12.863333333333332,127.926,72.13666666666667,25212.81553398058,b2,85.0,85.0,0.8293075016660628,0.0020196078193771634
10.3,12.41,0.1716666666666667,13.034999999999998,127.823,71.965,25152.81553398058,b2,85.0,85.0,0.8299757590672234,0.0020196078193771634
20.1,12.21,0.335,13.37,245.421,71.63,12829.25373134328,b2,85.0,85.0,1.6461915113684267,0.003941176424221454
20.1,12.21,0.335,13.705,245.421,71.295,12769.253731343282,b2,85.0,85.0,1.6461915113684267,0.003941176424221454
20.1,12.19,0.335,14.04,245.019,70.96,12709.25373134328,b2,85.0,85.0,1.6488923995986549,0.003941176424221454
16.2,12.27,0.2699999999999999,14.31,198.77399999999997,70.69,15708.888888888889,b2,85.0,85.0,1.3202932909296423,0.0031764705508650513
16.2,12.26,0.2699999999999999,14.58,198.612,70.42,15648.888888888889,b2,85.0,85.0,1.321370202172088,0.0031764705508650513
16.2,12.26,0.2699999999999999,14.85,198.612,70.15,15588.88888888889,b2,85.0,85.0,1.321370202172088,0.0031764705508650513
16.2,12.26,0.2699999999999999,15.12,198.612,69.88,15528.888888888889,b2,85.0,85.0,1.321370202172088,0.0031764705508650513
16.2,12.26,0.2699999999999999,15.39,198.612,69.61,15468.888888888889,b2,85.0,85.0,1.321370202172088,0.0031764705508650513
5.5,12.51,0.0916666666666666,15.481666666666666,68.80499999999999,69.51833333333333,45502.90909090909,b2,85.0,85.0,0.4396482462311554,0.0010784313598615912
5.5,12.52,0.0916666666666666,15.573333333333332,68.86,69.42666666666666,45442.90909090909,b2,85.0,85.0,0.43929708951301205,0.0010784313598615912
5.5,12.53,0.0916666666666666,15.665,68.91499999999999,69.33500000000001,45382.909090909096,b2,85.0,85.0,0.43894649330035973,0.0010784313598615912
5.5,12.53,0.0916666666666666,15.756666666666666,68.91499999999999,69.24333333333334,45322.909090909096,b2,85.0,85.0,0.43894649330035973,0.0010784313598615912
5.5,12.53,0.0916666666666666,15.848333333333333,68.91499999999999,69.15166666666667,45262.909090909096,b2,85.0,85.0,0.43894649330035973,0.0010784313598615912
5.5,12.53,0.0916666666666666,15.94,68.91499999999999,69.06,45202.90909090909,b2,85.0,85.0,0.43894649330035973,0.0010784313598615912
13.0,12.34,0.2166666666666666,16.156666666666666,160.42,68.84333333333333,19064.30769230769,b2,85.0,85.0,1.0534845175458252,0.002549019577854671
13.0,12.33,0.2166666666666666,16.37333333333333,160.29,68.62666666666667,19004.30769230769,b2,85.0,85.0,1.0543389250333395,0.002549019577854671
13.0,12.32,0.2166666666666666,16.589999999999996,160.16,68.41,18944.30769230769,b2,85.0,85.0,1.0551947195458833,0.002549019577854671
19.4,12.19,0.3233333333333333,16.91333333333333,236.48599999999996,68.08666666666667,12634.639175257736,b2,85.0,85.0,1.5914682861797962,0.0038039215238754327
19.4,12.19,0.3233333333333333,17.236666666666665,236.48599999999996,67.76333333333334,12574.639175257733,b2,85.0,85.0,1.5914682861797962,0.0038039215238754327
19.4,12.19,0.3233333333333333,17.56,236.48599999999996,67.44,12514.639175257733,b2,85.0,85.0,1.5914682861797962,0.0038039215238754327
19.4,12.18,0.3233333333333333,17.883333333333333,236.29199999999997,67.11666666666667,12454.639175257736,b2,85.0,85.0,1.592774910281206,0.0038039215238754327
19.4,12.17,0.3233333333333333,18.206666666666667,236.098,66.79333333333334,12394.639175257733,b2,85.0,85.0,1.594083681669377,0.0038039215238754327
19.4,12.16,0.3233333333333333,18.53,235.904,66.47,12334.639175257733,b2,85.0,85.0,1.5953946056418908,0.0038039215238754327
25.1,12.04,0.4183333333333333,18.948333333333338,302.204,66.05166666666666,9473.545816733063,b2,85.0,85.0,2.0847174348241335,0.004921568569550173
25.1,12.03,0.4183333333333333,19.366666666666667,301.953,65.63333333333333,9413.545816733063,b2,85.0,85.0,2.0864503668786067,0.004921568569550173
25.1,12.02,0.4183333333333333,19.785,301.702,65.215,9353.545816733067,b2,85.0,85.0,2.08818618234724,0.004921568569550173
25.1,12.01,0.4183333333333333,20.203333333333333,301.451,64.79666666666667,9293.545816733067,b2,85.0,85.0,2.0899248884325656,0.004921568569550173
25.1,12.01,0.4183333333333333,20.621666666666663,301.451,64.37833333333333,9233.545816733067,b2,85.0,85.0,2.0899248884325656,0.004921568569550173
25.1,12.01,0.4183333333333333,21.04,301.451,63.96,9173.545816733067,b2,85.0,85.0,2.0899248884325656,0.004921568569550173
4.9,12.45,0.0816666666666666,21.121666666666663,61.005,63.87833333333333,46931.02040816326,b2,85.0,85.0,0.39357426557636427,0.0009607843024221446
4.9,12.47,0.0816666666666666,21.203333333333333,61.10300000000001,63.79666666666667,46871.02040816326,b2,85.0,85.0,0.39294303184097584,0.0009607843024221446
4.9,12.48,0.0816666666666666,21.285,61.15200000000001,63.715,46811.02040816326,b2,85.0,85.0,0.3926281736676143,0.0009607843024221446
4.9,12.48,0.0816666666666666,21.366666666666667,61.15200000000001,63.63333333333333,46751.02040816326,b2,85.0,85.0,0.3926281736676143,0.0009607843024221446
4.9,12.49,0.0816666666666666,21.448333333333338,61.20100000000001,63.55166666666666,46691.020408163255,b2,85.0,85.0,0.392313819670631,0.0009607843024221446
4.9,12.49,0.0816666666666666,21.53,61.20100000000001,63.47,46631.02040816326,b2,85.0,85.0,0.392313819670631,0.0009607843024221446
7.1,12.43,0.1183333333333333,21.648333333333333,88.253,63.35166666666667,32121.971830985916,b2,85.0,85.0,0.5711986668384017,0.0013921568463667819
7.1,12.41,0.1183333333333333,21.766666666666666,88.11099999999999,63.233333333333334,32061.971830985916,b2,85.0,85.0,0.5721192125609015,0.0013921568463667819
7.1,12.41,0.1183333333333333,21.885,88.11099999999999,63.115,32001.971830985916,b2,85.0,85.0,0.5721192125609015,0.0013921568463667819
7.1,12.42,0.1183333333333333,22.00333333333333,88.182,62.99666666666667,31941.971830985916,b2,85.0,85.0,0.571658569109616,0.0013921568463667819
10.7,12.32,0.1783333333333333,22.181666666666665,131.82399999999998,62.818333333333335,21135.14018691589,b2,85.0,85.0,0.8685064230108422,0.00209803919100346
10.7,12.32,0.1783333333333333,22.36,131.82399999999998,62.64,21075.14018691589,b2,85.0,85.0,0.8685064230108422,0.00209803919100346
10.7,12.32,0.1783333333333333,22.538333333333338,131.82399999999998,62.461666666666666,21015.14018691589,b2,85.0,85.0,0.8685064230108422,0.00209803919100346
10.7,12.32,0.1783333333333333,22.71666666666667,131.82399999999998,62.28333333333333,20955.14018691589,b2,85.0,85.0,0.8685064230108422,0.00209803919100346
10.7,12.32,0.1783333333333333,22.895000000000003,131.82399999999998,62.105,20895.14018691589,b2,85.0,85.0,0.8685064230108422,0.00209803919100346
16.9,12.17,0.2816666666666666,23.17666666666667,205.67299999999997,61.82333333333333,13169.467455621305,b2,85.0,85.0,1.3886605268150758,0.003313725451211073
16.9,12.16,0.2816666666666666,23.458333333333336,205.504,61.541666666666664,13109.467455621305,b2,85.0,85.0,1.3898025172859771,0.003313725451211073
16.9,12.15,0.2816666666666666,23.74,205.335,61.26,13049.467455621305,b2,85.0,85.0,1.390946387576429,0.003313725451211073
16.9,12.14,0.2816666666666666,24.02166666666667,205.166,60.97833333333333,12989.467455621305,b2,85.0,85.0,1.3920921423317838,0.003313725451211073
16.9,12.14,0.2816666666666666,24.303333333333335,205.166,60.696666666666665,12929.467455621305,b2,85.0,85.0,1.3920921423317838,0.003313725451211073
16.9,12.13,0.2816666666666666,24.585,204.997,60.415,12869.467455621305,b2,85.0,85.0,1.3932397862127133,0.003313725451211073
23.7,12.01,0.3949999999999999,24.98,284.637,60.02,9116.962025316456,b2,85.0,85.0,1.9733553727430997,0.004647058768858132
23.7,11.98,0.3949999999999999,25.375,283.926,59.625,9056.962025316456,b2,85.0,85.0,1.9782969968032558,0.004647058768858132
23.7,11.9,0.3949999999999999,25.77,282.03,59.23,8996.962025316456,b2,85.0,85.0,1.991596471294414,0.004647058768858132
12.4,12.22,0.2066666666666666,25.976666666666667,151.52800000000002,59.02333333333333,17135.8064516129,b2,85.0,85.0,1.014729867861713,0.0024313725204152246
12.4,12.22,0.2066666666666666,26.183333333333337,151.52800000000002,58.81666666666666,17075.8064516129,b2,85.0,85.0,1.014729867861713,0.0024313725204152246
12.4,12.21,0.2066666666666666,26.39,151.40400000000002,58.61,17015.8064516129,b2,85.0,85.0,1.015560932386492,0.0024313725204152246
12.4,12.21,0.2066666666666666,26.596666666666668,151.40400000000002,58.403333333333336,16955.8064516129,b2,85.0,85.0,1.015560932386492,0.0024313725204152246
12.4,12.21,0.2066666666666666,26.803333333333335,151.40400000000002,58.196666666666665,16895.8064516129,b2,85.0,85.0,1.015560932386492,0.0024313725204152246
12.4,12.21,0.2066666666666666,27.01,151.40400000000002,57.989999999999995,16835.8064516129,b2,85.0,85.0,1.015560932386492,0.0024313725204152246
14.3,12.16,0.2383333333333333,27.248333333333335,173.888,57.751666666666665,14538.881118881118,b2,85.0,85.0,1.175986745395827,0.0028039215356401386
14.3,12.15,0.2383333333333333,27.486666666666668,173.745,57.513333333333335,14478.881118881118,b2,85.0,85.0,1.1769546356415939,0.0028039215356401386
14.3,12.15,0.2383333333333333,27.725,173.745,57.275,14418.881118881118,b2,85.0,85.0,1.1769546356415939,0.0028039215356401386
14.3,12.15,0.2383333333333333,27.963333333333335,173.745,57.03666666666666,14358.881118881116,b2,85.0,85.0,1.1769546356415939,0.0028039215356401386
14.3,12.14,0.2383333333333333,28.201666666666668,173.602,56.79833333333333,14298.881118881118,b2,85.0,85.0,1.1779241204345865,0.0028039215356401386
17.6,12.07,0.2933333333333333,28.495,212.432,56.504999999999995,11557.840909090906,b2,85.0,85.0,1.458160608271698,0.0034509803515570935
17.6,12.06,0.2933333333333333,28.788333333333338,212.25600000000003,56.211666666666666,11497.840909090908,b2,85.0,85.0,1.459369696569677,0.0034509803515570935
17.6,12.06,0.2933333333333333,29.081666666666667,212.25600000000003,55.91833333333334,11437.840909090908,b2,85.0,85.0,1.459369696569677,0.0034509803515570935
17.6,12.07,0.2933333333333333,29.375,212.432,55.625,11377.840909090908,b2,85.0,85.0,1.458160608271698,0.0034509803515570935
21.2,12.01,0.3533333333333333,29.72833333333333,254.612,55.27166666666667,9385.754716981131,b2,85.0,85.0,1.765195523297625,0.004156862696193772
21.2,11.99,0.3533333333333333,30.081666666666663,254.188,54.91833333333334,9325.754716981131,b2,85.0,85.0,1.7681399692960826,0.004156862696193772
21.2,12.01,0.3533333333333333,30.434999999999995,254.612,54.565000000000005,9265.754716981131,b2,85.0,85.0,1.765195523297625,0.004156862696193772
21.2,11.92,0.3533333333333333,30.788333333333327,252.704,54.21166666666667,9205.754716981131,b2,85.0,85.0,1.7785233407279077,0.004156862696193772
21.2,12.92,0.3533333333333333,31.14166666666666,273.904,53.85833333333334,9145.754716981131,b2,85.0,85.0,1.6408667460629454,0.004156862696193772
21.2,11.91,0.3533333333333333,31.49499999999999,252.492,53.50500000000001,9085.754716981131,b2,85.0,85.0,1.7800166431556135,0.004156862696193772
10.0,12.19,0.1666666666666666,31.661666666666655,121.9,53.33833333333334,19201.800000000003,b2,85.0,85.0,0.8203444774122661,0.0019607842906574392
10.0,12.21,0.1666666666666666,31.82833333333333,122.1,53.171666666666674,19141.800000000003,b2,85.0,85.0,0.8190007519245903,0.0019607842906574392
10.0,12.21,0.1666666666666666,31.99499999999999,122.1,53.00500000000001,19081.800000000003,b2,85.0,85.0,0.8190007519245903,0.0019607842906574392
4.5,12.36,0.075,32.06999999999999,55.62,52.93000000000001,42344.00000000001,b2,85.0,85.0,0.36407764044679286,0.0008823529307958478
4.5,12.38,0.075,32.144999999999996,55.71,52.855,42284.0,b2,85.0,85.0,0.36348946983122216,0.0008823529307958478
4.5,12.38,0.075,32.22,55.71,52.78,42224.0,b2,85.0,85.0,0.36348946983122216,0.0008823529307958478
4.5,12.38,0.075,32.295,55.71,52.705,42164.0,b2,85.0,85.0,0.36348946983122216,0.0008823529307958478
4.5,12.39,0.075,32.370000000000005,55.755,52.629999999999995,42103.99999999999,b2,85.0,85.0,0.3631960965943425,0.0008823529307958478
24.0,11.89,0.4,32.77,285.36,52.23,7834.5,b2,85.0,85.0,2.018502773885385,0.004705882297577855
24.0,11.84,0.4,33.17,284.15999999999997,51.83,7774.5,b2,85.0,85.0,2.0270268558254347,0.004705882297577855
24.0,11.83,0.4,33.57,283.92,51.43,7714.5,b2,85.0,85.0,2.0287403187878006,0.004705882297577855
24.0,11.83,0.4,33.97,283.92,51.03,7654.5,b2,85.0,85.0,2.0287403187878006,0.004705882297577855
24.0,11.82,0.4,34.37,283.68,50.63,7594.5,b2,85.0,85.0,2.030456681010433,0.004705882297577855
24.0,11.81,0.4,34.769999999999996,283.44,50.23,7534.5,b2,85.0,85.0,2.0321759498580905,0.004705882297577855
11.6,12.12,0.1933333333333333,34.96333333333333,140.59199999999998,50.03666666666667,15528.620689655172,b2,85.0,85.0,0.9570956306026709,0.00227450977716263
11.6,12.12,0.1933333333333333,35.156666666666666,140.59199999999998,49.843333333333334,15468.620689655172,b2,85.0,85.0,0.9570956306026709,0.00227450977716263
11.6,12.13,0.1933333333333333,35.35,140.708,49.65,15408.620689655172,b2,85.0,85.0,0.9563065988205607,0.00227450977716263
